row_id;duration_in_month;purpose;present_emp_since;installment_as_income_perc;personal_status_sex;property;age;housing;credits_this_bank;job;people_under_maintenance;norm_age;migration_risk;real_state;score_default_dummy;Partición;score_default_logistic;$LP-score_default_dummy;score_default_TAN;$BP-score_default_dummy;score_default_markow;$BP1-score_default_dummy;punishment_value;client_price
634;24;1;1;0,03;0;2;25;2;1;1;1;3,218875825;0,016438356;0;0;2_Comprobación;1;0,538226034;1;0,501248896;1;0,666666667;0,05012489;89240,53405
908;15;1;1;0,01;0;3;46;2;2;1;1;3,828641396;0,016438356;1;1;1_Entrenamiento;1;0,540592917;0;0,513982947;1;0,5;0,051398295;89345,7435
729;24;0;2;0,02;1;4;36;2;2;0;1;3,583518938;0,016438356;1;0;1_Entrenamiento;1;0,687223019;1;0,732065;1;0,714285714;0,0732065;91147,54986
529;6;1;1;0,03;1;4;41;2;1;1;2;3,713572067;0,016438356;1;0;1_Entrenamiento;0;0,846807957;0;0,811116862;0;0,8;0,081111686;91800,68084
574;9;1;3;0,04;1;2;27;2;2;1;1;3,295836866;0,008219178;0;0;1_Entrenamiento;0;0,830740003;0;0,919072842;0;0,822033898;0,091907284;92692,61931
470;24;1;1;0,03;0;2;22;3;1;0;1;3,091042453;0,032876712;0;1;1_Entrenamiento;1;0,549576477;1;0,697055951;1;0,666666667;0,069705595;90858,3031
628;42;0;2;0,04;1;4;36;2;2;0;1;3,583518938;0,016438356;1;1;1_Entrenamiento;1;0,823951557;1;0,857878051;1;0,805555556;0,085787805;92187,02446
39;9;1;2;0,04;1;4;24;2;1;0;1;3,17805383;0,010958904;1;0;1_Entrenamiento;0;0,882146901;0;0,887007604;0;0,822033898;0,08870076;92427,69448
278;6;0;1;0,01;0;3;32;2;1;0;1;3,465735903;0,008219178;1;1;1_Entrenamiento;0;0,700653381;0;0,793251499;1;0,5;0,07932515;91653,0762
821;12;1;2;0,03;0;2;24;2;1;0;1;3,17805383;0,032876712;0;1;2_Comprobación;0;0,747736017;0;0,765638899;0;0,8;0,07656389;91424,93933
176;12;0;2;0,02;1;2;42;2;1;0;1;3,737669618;0,032876712;0;0;1_Entrenamiento;0;0,505010403;0;0,51194146;0;0,610169492;0,051194146;89328,87662
963;24;1;3;0,03;1;2;35;2;2;0;1;3,555348061;0,032876712;0;0;2_Comprobación;1;0,66361217;1;0,737133079;1;0,666666667;0,073713308;91189,42261
848;9;1;3;0,03;1;4;59;2;1;0;1;4,077537444;0,008219178;1;0;1_Entrenamiento;0;0,808050004;0;0,871763153;0;0,8;0,087176315;92301,74396
231;9;1;3;0,02;1;1;51;1;1;1;1;3,931825633;0,008219178;0;0;2_Comprobación;1;0,519435306;1;0,581240633;0;0,610169492;0,058124063;89901,43034
723;9;1;2;0,04;0;4;66;2;1;1;1;4,189654742;0,010958904;1;0;2_Comprobación;0;0,922441025;0;0,925438204;0;0,822033898;0,09254382;92745,2103
928;30;1;3;0,04;1;2;58;2;1;0;1;4,060443011;0,016438356;0;1;1_Entrenamiento;1;0,662169416;1;0,518425324;0;0,64028777;0,051842532;89382,44667
476;39;1;2;0,04;1;2;24;2;1;0;1;3,17805383;0,008219178;0;0;1_Entrenamiento;1;0,832791894;1;0,738160298;1;0,805555556;0,07381603;91197,90956
669;30;1;3;0,04;1;3;47;2;1;0;1;3,850147602;0,008219178;1;1;1_Entrenamiento;1;0,608962949;0;0,694937436;0;0,64028777;0,069493744;90840,79981
968;42;1;3;0,02;0;3;29;3;1;0;1;3,36729583;0,016438356;1;1;1_Entrenamiento;1;0,920686689;1;0,818765834;1;0,875;0,081876583;91863,87709
862;24;1;1;0,04;0;4;35;2;1;0;1;3,555348061;0,016438356;1;0;1_Entrenamiento;0;0,703792071;0;0,717822351;0;0,64028777;0,071782235;91029,87628
4;24;1;2;0,03;1;1;53;1;2;0;2;3,970291914;0,008219178;0;1;1_Entrenamiento;1;0,746726843;1;0,711795744;1;0,666666667;0,071179574;90980,08411
288;12;1;2;0,04;0;4;49;2;2;0;1;3,891820298;0,016438356;1;0;1_Entrenamiento;0;0,895757968;0;0,852544348;0;0,822033898;0,085254435;92142,9571
942;24;0;3;0,04;1;2;31;2;1;0;1;3,433987204;0,032876712;0;0;1_Entrenamiento;1;0,523326812;0;0,559378472;0;0,64028777;0,055937847;89720,80392
841;21;1;2;0,03;1;4;28;2;2;1;1;3,33220451;0,016438356;1;1;1_Entrenamiento;0;0,525693522;1;0,620011071;1;0,666666667;0,062001107;90221,75391
966;27;1;2;0,04;1;3;23;2;2;1;1;3,135494216;0,016438356;1;1;2_Comprobación;1;0,542537559;1;0,614291087;0;0,64028777;0,061429109;90174,49508
179;21;1;3;0,04;1;4;65;2;2;0;1;4,17438727;0,008219178;1;0;2_Comprobación;0;0,676539453;0;0,775480548;0;0,64028777;0,077548055;91506,25159
65;27;1;3;0,04;1;3;48;2;4;0;2;3,871201011;0,016438356;1;1;1_Entrenamiento;1;0,538213877;0;0,517883267;0;0,64028777;0,051788327;89377,96817
202;27;0;3;0,03;1;2;26;2;2;0;1;3,258096538;0,008219178;0;1;1_Entrenamiento;1;0,712195122;1;0,643767467;1;0,666666667;0,064376747;90418,0306
312;24;0;1;0,02;0;2;26;2;1;0;1;3,258096538;0,008219178;0;1;1_Entrenamiento;1;0,666027075;1;0,649557437;1;0,714285714;0,064955744;90465,86767
284;24;1;1;0,04;1;2;37;2;1;0;1;3,610917913;0,032876712;0;1;2_Comprobación;1;0,523326812;0;0,559378472;0;0,64028777;0,055937847;89720,80392
99;20;1;3;0,03;1;3;36;3;2;0;2;3,583518938;0,016438356;1;1;1_Entrenamiento;0;0,502670543;1;0,768203876;1;0,666666667;0,076820388;91446,13131
166;18;0;1;0,04;0;2;33;2;1;0;1;3,496507561;0,016438356;0;0;1_Entrenamiento;0;0,74895189;0;0,530977351;0;0,64028777;0,053097735;89486,15224
136;27;1;2;0,02;1;2;27;2;2;0;1;3,295836866;0,016438356;0;1;1_Entrenamiento;1;0,82108411;1;0,827303912;1;0,714285714;0,082730391;91934,41917
826;18;1;3;0,01;0;4;33;3;3;0;1;3,496507561;0,016438356;1;0;1_Entrenamiento;1;0,562173125;1;0,550463568;1;0,636363636;0,055046357;89647,14847
817;6;1;3;0,01;0;2;24;3;2;0;1;3,17805383;0,032876712;0;0;1_Entrenamiento;0;0,635810088;1;0,550439548;1;0,5;0,055043955;89646,95002
600;7;1;1;0,01;0;4;45;2;1;0;1;3,80666249;0,032876712;1;1;2_Comprobación;0;0,703757312;0;0,631087238;1;0,5;0,063108724;90313,26583
331;18;1;2;0,04;0;4;30;2;2;0;1;3,401197382;0,016438356;1;0;1_Entrenamiento;0;0,818792522;0;0,717822351;0;0,64028777;0,071782235;91029,87628
784;20;1;1;0,01;1;4;60;2;1;0;1;4,094344562;0,016438356;1;1;2_Comprobación;1;0,720051159;1;0,656661077;1;0,636363636;0,065666108;90524,55835
310;48;1;1;0,03;1;1;40;1;1;1;1;3,688879454;0,016438356;0;1;2_Comprobación;1;0,975903304;1;0,852961722;1;0,8;0,085296172;92146,40546
840;36;0;3;0,04;1;3;29;2;1;0;1;3,36729583;0,016438356;1;1;2_Comprobación;1;0,753488356;1;0,901498987;1;0,805555556;0,090149899;92547,42311
742;21;1;3;0,04;1;3;41;2;1;0;1;3,713572067;0,021917808;1;1;1_Entrenamiento;0;0,615042309;0;0,517883267;0;0,64028777;0,051788327;89377,96817
245;24;0;3;0,04;1;4;25;2;1;0;1;3,218875825;0,065753425;1;0;2_Comprobación;0;0,548708302;0;0,643941886;0;0,64028777;0,064394189;90419,47167
869;12;0;3;0,04;0;3;24;3;1;0;1;3,17805383;0,008219178;1;0;1_Entrenamiento;0;0,877161292;0;0,946587862;0;0,822033898;0,094658786;92919,94997
440;12;1;3;0,04;1;2;39;2;1;0;1;3,663561646;0,016438356;0;0;2_Comprobación;0;0,778220009;0;0,693719013;0;0,822033898;0,069371901;90830,73313
646;30;0;2;0,02;1;4;32;2;2;0;1;3,465735903;0,016438356;1;0;1_Entrenamiento;1;0,806891223;1;0,732065;1;0,714285714;0,0732065;91147,54986
447;7;1;2;0,02;1;4;35;2;1;0;1;3,555348061;0,016438356;1;1;2_Comprobación;0;0,737691431;0;0,556415713;0;0,610169492;0,055641571;89696,32544
399;24;1;2;0,04;0;4;43;2;2;1;1;3,761200116;0,032876712;1;0;2_Comprobación;0;0,686724033;0;0,80839975;0;0,64028777;0,080839975;91778,23191
661;12;1;2;0,04;0;2;23;2;1;0;1;3,135494216;0,016438356;0;0;2_Comprobación;0;0,85015241;0;0,734069175;0;0,822033898;0,073406918;91164,10847
724;27;1;2;0,03;0;4;21;3;1;0;1;3,044522438;0,010958904;1;1;2_Comprobación;1;0,505241119;0;0,602445717;1;0,666666667;0,060244572;90076,62796
283;15;0;3;0,04;1;3;63;2;1;0;1;4,143134726;0,008219178;1;1;1_Entrenamiento;0;0,762051852;0;0,838121554;0;0,822033898;0,083812155;92023,79515
835;12;1;2;0,04;1;2;48;2;2;0;1;3,871201011;0,008219178;0;0;2_Comprobación;0;0,783623015;0;0,827684565;0;0,822033898;0,082768457;91937,56416
541;24;1;3;0,04;1;1;60;1;2;0;1;4,094344562;0,016438356;0;0;2_Comprobación;1;0,628725998;1;0,595344067;0;0,64028777;0,059534407;90017,95371
681;12;1;2;0,04;1;1;37;1;1;0;1;3,610917913;0,016438356;0;1;1_Entrenamiento;0;0,681088439;0;0,623679725;0;0,822033898;0,062367972;90252,06454
76;42;1;1;0,04;1;2;34;2;1;0;1;3,526360525;0,010958904;0;0;1_Entrenamiento;1;0,874072334;1;0,738160298;1;0,805555556;0,07381603;91197,90956
141;36;1;1;0,04;0;1;30;2;1;0;1;3,401197382;0,065753425;0;1;1_Entrenamiento;1;0,820731297;1;0,892723022;1;0,805555556;0,089272302;92474,91559
434;9;0;2;0,03;1;4;25;2;1;0;1;3,218875825;0,016438356;1;0;2_Comprobación;0;0,80310369;0;0,762221478;0;0,8;0,076222148;91396,7044
858;15;1;2;0,03;0;3;29;2;1;0;1;3,36729583;0,032876712;1;0;1_Entrenamiento;0;0,723847974;0;0,908176037;0;0,8;0,090817604;92602,58929
790;21;0;3;0,02;0;3;39;2;1;0;2;3,663561646;0,008219178;1;0;2_Comprobación;1;0,542509052;0;0,636662885;1;0,714285714;0,063666289;90359,33215
254;9;0;3;0,02;1;2;24;2;1;0;1;3,17805383;0,065753425;0;1;1_Entrenamiento;0;0,553567593;1;0,53988121;0;0,610169492;0,053988121;89559,71643
629;9;1;3;0,01;1;4;64;2;1;1;1;4,158883083;0,008219178;1;1;2_Comprobación;0;0,561650802;0;0,632404132;1;0,5;0,063240413;90324,14609
825;21;1;3;0,04;0;2;30;2;2;0;1;3,401197382;0,021917808;0;0;1_Entrenamiento;0;0,679307636;0;0,530977351;0;0,64028777;0,053097735;89486,15224
370;36;1;2;0,04;1;4;36;2;1;0;1;3,583518938;0,008219178;1;1;1_Entrenamiento;1;0,704538266;1;0,740012809;1;0,805555556;0,074001281;91213,2151
293;42;1;3;0,04;1;1;56;1;1;0;1;4,025351691;0,008219178;0;1;1_Entrenamiento;1;0,918599818;1;0,793932748;1;0,805555556;0,079393275;91658,70472
932;9;1;2;0,03;1;4;30;2;2;0;1;3,401197382;0,032876712;1;0;1_Entrenamiento;0;0,79292403;0;0,814160208;0;0,8;0,081416021;91825,82514
269;24;1;3;0,04;1;2;25;2;2;0;1;3,218875825;0,016438356;0;0;1_Entrenamiento;1;0,507551957;1;0,518425324;0;0,64028777;0,051842532;89382,44667
488;10;1;2;0,03;1;4;35;3;1;1;1;3,555348061;0;1;0;1_Entrenamiento;0;0,793218386;0;0,873120843;0;0,8;0,087312084;92312,96127
154;24;0;3;0,04;1;2;36;3;1;0;1;3,583518938;0,016438356;0;1;2_Comprobación;1;0,507551957;1;0,518425324;0;0,64028777;0,051842532;89382,44667
573;15;0;2;0,04;0;3;22;2;1;1;1;3,091042453;0,008219178;1;0;2_Comprobación;0;0,835761957;0;0,886722361;0;0,822033898;0,088672236;92425,33779
586;9;1;2;0,02;1;4;36;3;2;0;2;3,583518938;0,016438356;1;0;2_Comprobación;0;0,694182946;0;0,556415713;0;0,610169492;0,055641571;89696,32544
551;6;1;3;0,02;1;3;45;2;1;1;2;3,80666249;0,008219178;1;0;1_Entrenamiento;0;0,718814228;1;0,563402369;0;0,610169492;0,056340237;89754,04958
100;24;1;3;0,04;0;4;41;3;1;1;1;3,713572067;0,008219178;1;0;1_Entrenamiento;0;0,706738368;0;0,845224504;0;0,64028777;0,08452245;92082,48013
758;24;1;2;0,02;1;4;31;2;1;0;1;3,433987204;0,032876712;1;0;1_Entrenamiento;1;0,700637067;1;0,666578445;1;0,714285714;0,066657844;90606,49621
155;12;0;2;0,02;0;2;20;3;1;0;1;2,995732274;0,008219178;0;0;2_Comprobación;0;0,644571843;0;0,664841381;0;0,610169492;0,066484138;90592,14448
116;42;1;3;0,04;0;2;30;2;1;0;1;3,401197382;0,021917808;0;1;1_Entrenamiento;1;0,817438997;1;0,830667713;1;0,805555556;0,083066771;91962,21109
985;15;0;2;0,04;0;3;25;3;2;0;1;3,218875825;0,010958904;1;0;1_Entrenamiento;0;0,836704271;0;0,946587862;0;0,822033898;0,094658786;92919,94997
161;18;1;1;0,04;0;3;30;2;2;0;1;3,401197382;0,032876712;1;0;1_Entrenamiento;0;0,773521699;0;0,834027828;0;0,64028777;0,083402783;91989,97256
387;18;0;1;0,04;1;3;40;2;2;0;1;3,688879454;0,016438356;1;1;1_Entrenamiento;0;0,692321701;0;0,517883267;0;0,64028777;0,051788327;89377,96817
50;24;0;1;0,04;1;3;29;2;1;1;1;3,36729583;0,016438356;1;1;1_Entrenamiento;0;0,537633902;1;0,614291087;0;0,64028777;0,061429109;90174,49508
779;18;1;1;0,02;0;2;67;2;1;0;1;4,204692619;0,016438356;0;1;1_Entrenamiento;1;0,51976122;1;0,797191992;1;0,714285714;0,079719199;91685,63278
332;60;1;1;0,04;0;3;24;2;1;0;1;3,17805383;0,016438356;1;1;1_Entrenamiento;1;0,96113041;1;1;1;1;0,1;93361,2441
313;12;1;3;0,02;0;2;25;2;1;1;1;3,218875825;0,010958904;0;0;2_Comprobación;0;0,638146237;0;0,824256337;0;0,610169492;0,082425634;91909,23994
425;18;1;2;0,01;0;2;21;3;1;0;1;3,044522438;0,021917808;0;1;2_Comprobación;1;0,665120878;1;0,733442817;1;0,636363636;0,073344282;91158,93346
200;9;1;3;0,04;1;2;52;2;2;0;1;3,951243719;0,032876712;0;0;1_Entrenamiento;0;0,819585523;0;0,755827594;0;0,822033898;0,075582759;91343,87777
214;36;1;3;0,04;1;2;51;2;1;0;1;3,931825633;0,032876712;0;1;1_Entrenamiento;1;0,798815655;1;0,813936627;1;0,805555556;0,081393663;91823,9779
119;12;1;3;0,03;1;2;36;2;1;0;1;3,583518938;0,021917808;0;1;1_Entrenamiento;0;0,656607052;0;0,662324419;0;0,8;0,066232442;90571,3492
151;10;1;2;0,01;1;3;38;2;1;0;1;3,63758616;0,008219178;1;0;1_Entrenamiento;1;0,514639203;0;0,52850129;1;0,5;0,052850129;89465,69488
69;36;1;2;0,04;0;2;25;2;1;0;1;3,218875825;0,008219178;0;1;2_Comprobación;1;0,690762765;1;0,698175657;1;0,805555556;0,069817566;90867,55417
98;36;1;3;0,04;1;4;36;2;1;0;1;3,583518938;0,008219178;1;1;1_Entrenamiento;1;0,704538266;1;0,740012809;1;0,805555556;0,074001281;91213,2151
777;18;1;3;0,04;0;4;25;2;1;0;1;3,218875825;0,032876712;1;0;1_Entrenamiento;0;0,809231311;0;0,776617077;0;0,64028777;0,077661708;91515,64166
109;14;0;3;0,01;0;4;35;2;1;0;1;3,555348061;0,032876712;1;0;1_Entrenamiento;0;0,528808057;0;0,631087238;1;0,5;0,063108724;90313,26583
965;30;1;2;0,04;0;2;26;2;1;0;1;3,258096538;0,032876712;0;1;1_Entrenamiento;1;0,563571166;0;0,607411142;0;0,64028777;0,060741114;90117,65257
385;18;1;2;0,02;0;2;25;2;2;0;1;3,218875825;0,032876712;0;0;1_Entrenamiento;1;0,535502898;1;0,742013677;1;0,714285714;0,074201368;91229,74639
306;30;1;3;0,02;0;3;24;3;1;1;1;3,17805383;0,008219178;1;1;1_Entrenamiento;1;0,759877164;1;0,563708443;1;0,714285714;0,056370844;89756,57839
642;15;1;2;0,03;1;3;40;2;1;0;1;3,688879454;0,032876712;1;1;1_Entrenamiento;0;0,618492923;0;0,742892408;0;0,8;0,074289241;91237,00652
16;24;1;3;0,04;1;3;53;2;2;0;1;3,970291914;0,008219178;1;1;2_Comprobación;0;0,54978738;0;0,694937436;0;0,64028777;0,069493744;90840,79981
874;12;0;2;0,02;1;3;29;2;1;1;2;3,36729583;0,016438356;1;0;1_Entrenamiento;0;0,56567784;1;0,674044939;0;0,610169492;0,067404494;90668,18481
666;30;0;2;0,04;1;2;34;2;1;0;2;3,526360525;0,032876712;0;1;2_Comprobación;1;0,676151599;0;0,559378472;0;0,64028777;0,055937847;89720,80392
975;24;1;2;0,03;0;2;57;2;1;1;1;4,043051268;0,010958904;0;0;1_Entrenamiento;1;0,532989036;0;0,614569144;1;0,666666667;0,061456914;90176,7924
592;21;0;3;0,04;0;4;36;2;1;1;1;3,583518938;0,008219178;1;0;1_Entrenamiento;0;0,768698855;0;0,845224504;0;0,64028777;0,08452245;92082,48013
468;33;0;2;0,02;0;2;26;2;2;0;1;3,258096538;0,032876712;0;1;1_Entrenamiento;1;0,85184782;1;0,858455009;1;0,875;0,085845501;92191,79132
325;8;1;3;0,01;1;4;39;2;2;1;1;3,663561646;0;1;0;1_Entrenamiento;0;0,595457858;0;0,632404132;1;0,5;0,063240413;90324,14609
219;10;1;2;0,02;0;2;64;2;1;0;1;4,158883083;0,016438356;0;0;2_Comprobación;0;0,685235166;1;0,516692986;0;0,610169492;0,051669299;89368,134
897;12;0;3;0,03;0;3;35;2;1;0;1;3,555348061;0;1;0;1_Entrenamiento;0;0,803977692;0;0,938827361;0;0,8;0,093882736;92855,83227
930;24;0;1;0,04;1;3;24;2;1;1;1;3,17805383;0;1;0;1_Entrenamiento;0;0,553293237;0;0,501542319;0;0,64028777;0,050154232;89242,95833
153;24;1;3;0,02;0;1;29;3;1;0;1;3,36729583;0,008219178;0;1;1_Entrenamiento;1;0,766171031;1;0,777356148;1;0,714285714;0,077735615;91521,7479
388;15;0;2;0,02;1;2;27;2;1;0;1;3,295836866;0,008219178;0;1;2_Comprobación;1;0,551465517;0;0,619432832;0;0,610169492;0,061943283;90216,97647
991;15;1;3;0,04;1;2;34;2;1;1;2;3,526360525;0,008219178;0;0;2_Comprobación;0;0,720735756;0;0,919072842;0;0,822033898;0,091907284;92692,61931
703;30;0;3;0,04;1;3;41;2;2;0;1;3,713572067;0,016438356;1;1;1_Entrenamiento;1;0,616457173;0;0,517883267;0;0,64028777;0,051788327;89377,96817
696;12;1;3;0,04;1;4;29;2;2;0;1;3,36729583;0;1;0;1_Entrenamiento;0;0,849878218;0;0,887007604;0;0,822033898;0,08870076;92427,69448
139;12;1;2;0,02;0;2;44;3;1;1;1;3,784189634;0,032876712;0;1;1_Entrenamiento;0;0,618481381;0;0,783719326;0;0,610169492;0,078371933;91574,32085
581;12;1;1;0,01;1;4;49;2;2;1;2;3,891820298;0,010958904;1;1;1_Entrenamiento;1;0,520999243;0;0,632404132;1;0,5;0,063240413;90324,14609
515;6;1;3;0,04;0;3;37;2;2;0;1;3,610917913;0;1;0;1_Entrenamiento;0;0,933402405;0;0,946587862;0;0,822033898;0,094658786;92919,94997
142;27;1;2;0,03;1;2;27;2;1;0;1;3,295836866;0,016438356;0;0;2_Comprobación;1;0,718625053;1;0,793064143;1;0,666666667;0,079306414;91651,52825
352;18;1;1;0,02;1;1;38;2;1;0;1;3,63758616;0,016438356;0;1;1_Entrenamiento;1;0,741945438;1;0,867496962;1;0,714285714;0,086749696;92266,49645
509;39;1;3;0,04;1;2;45;2;1;0;1;3,80666249;0,032876712;0;1;1_Entrenamiento;1;0,845572863;1;0,813936627;1;0,805555556;0,081393663;91823,9779
359;30;0;3;0,04;0;4;23;3;1;0;1;3,135494216;0,008219178;1;0;1_Entrenamiento;0;0,563219087;0;0,843621769;0;0,64028777;0,084362177;92069,23824
263;12;1;3;0,02;0;1;57;1;3;1;1;4,043051268;0,008219178;0;1;2_Comprobación;0;0,520316236;1;0,610859966;0;0,610169492;0,061085997;90146,14696
860;24;1;2;0,04;1;4;27;2;2;0;1;3,295836866;0,016438356;1;1;1_Entrenamiento;0;0,59506589;0;0,61958313;0;0,64028777;0,061958313;90218,21824
437;24;1;3;0,04;0;4;37;2;2;0;1;3,610917913;0,016438356;1;0;2_Comprobación;0;0,703792071;0;0,717822351;0;0,64028777;0,071782235;91029,87628
903;15;1;2;0,04;0;4;40;3;1;0;1;3,688879454;0,032876712;1;1;1_Entrenamiento;0;0,85401022;0;0,887661361;0;0,822033898;0,088766136;92433,09586
48;11;1;2;0,01;1;3;39;2;2;1;1;3,663561646;0,008219178;1;1;1_Entrenamiento;1;0,545649946;1;0,668854073;1;0,5;0,066885407;90625,29758
632;15;1;1;0,04;1;3;23;2;1;0;1;3,135494216;0,032876712;1;1;1_Entrenamiento;0;0,744447499;0;0,769404325;0;0,822033898;0,076940433;91456,04949
59;36;0;1;0,04;0;1;23;3;2;1;1;3,135494216;0,016438356;0;1;1_Entrenamiento;1;0,794002667;1;0,920272394;1;0,805555556;0,092027239;92702,53007
85;12;0;2;0,04;0;4;29;2;2;0;1;3,36729583;0,032876712;1;0;1_Entrenamiento;0;0,889710748;0;0,887661361;0;0,822033898;0,088766136;92433,09586
433;24;1;2;0,04;1;4;33;2;2;0;1;3,496507561;0,032876712;1;0;1_Entrenamiento;0;0,579758691;0;0,690007398;0;0,64028777;0,06900074;90800,06756
356;12;1;3;0,01;1;4;49;2;1;0;1;3,891820298;0,016438356;1;1;1_Entrenamiento;1;0,521909218;1;0,555124231;1;0,5;0,055512423;89685,65514
525;26;1;1;0,02;1;2;30;2;2;0;1;3,401197382;0,010958904;0;1;1_Entrenamiento;1;0,801473128;1;0,693152135;1;0,714285714;0,069315213;90826,04955
498;18;1;3;0,04;0;4;32;2;1;1;1;3,465735903;0,016438356;1;0;1_Entrenamiento;0;0,816195273;0;0,773130239;0;0,64028777;0,077313024;91486,8332
413;10;1;2;0,03;1;1;40;3;1;1;2;3,688879454;0;0;0;2_Comprobación;0;0,606525942;0;0,648032327;0;0,8;0,064803233;90453,26712
427;18;1;2;0,04;1;4;46;2;2;0;1;3,828641396;0,010958904;1;0;2_Comprobación;0;0,740538543;0;0,775480548;0;0,64028777;0,077548055;91506,25159
173;8;1;2;0,04;1;4;33;2;1;0;1;3,496507561;0;1;0;2_Comprobación;0;0,896799388;0;0,887007604;0;0,822033898;0,08870076;92427,69448
643;24;1;3;0,04;0;2;33;2;2;0;1;3,496507561;0,032876712;0;0;2_Comprobación;0;0,595584022;0;0,607411142;0;0,64028777;0,060741114;90117,65257
561;24;1;3;0,04;1;2;24;3;1;1;1;3,17805383;0,008219178;0;0;1_Entrenamiento;1;0,504008922;0;0,823249064;0;0,64028777;0,082324906;91900,91779
670;24;0;2;0,03;1;3;27;2;2;1;1;3,295836866;0,021917808;1;1;1_Entrenamiento;1;0,612134222;1;0,850069527;1;0,666666667;0,085006953;92122,50999
868;36;0;3;0,03;1;3;37;2;2;0;1;3,610917913;0,016438356;1;1;1_Entrenamiento;1;0,84597338;1;1;1;1;0,1;93361,2441
816;6;1;2;0,01;1;4;62;2;1;0;1;4,127134385;0,008219178;1;0;2_Comprobación;0;0,642597555;0;0,629563455;1;0,5;0,062956346;90300,67625
989;24;1;3;0,04;1;3;48;2;2;1;1;3,871201011;0,016438356;1;1;1_Entrenamiento;0;0,537633902;1;0,614291087;0;0,64028777;0,061429109;90174,49508
621;18;1;2;0,03;1;3;32;2;2;0;1;3,465735903;0,016438356;1;0;1_Entrenamiento;0;0,555998552;1;0,768203876;1;0,666666667;0,076820388;91446,13131
630;24;1;2;0,02;0;2;28;2;1;0;1;3,33220451;0,008219178;0;0;1_Entrenamiento;1;0,666027075;1;0,649557437;1;0,714285714;0,064955744;90465,86767
675;30;1;3;0,04;0;2;26;3;1;0;1;3,258096538;0,016438356;0;1;1_Entrenamiento;1;0,547977777;0;0,530977351;0;0,64028777;0,053097735;89486,15224
497;24;0;3;0,04;1;3;40;2;2;0;1;3,688879454;0,010958904;1;0;1_Entrenamiento;0;0,547180262;0;0,694937436;0;0,64028777;0,069493744;90840,79981
500;24;1;1;0,04;0;3;27;2;1;0;1;3,295836866;0,032876712;1;0;1_Entrenamiento;0;0,642340659;0;0,834027828;0;0,64028777;0,083402783;91989,97256
699;15;1;3;0,04;1;2;40;3;1;0;1;3,688879454;0,016438356;0;1;1_Entrenamiento;0;0,717873948;0;0,693719013;0;0,822033898;0,069371901;90830,73313
402;24;0;1;0,02;1;2;27;2;2;0;1;3,295836866;0,032876712;0;1;1_Entrenamiento;1;0,779969949;1;0,778037123;1;0,714285714;0,077803712;91527,37416
157;12;1;3;0,04;0;2;45;2;1;1;1;3,80666249;0,032876712;0;0;1_Entrenamiento;0;0,839595795;0;0,914482539;0;0,822033898;0,091448254;92654,69396
706;48;1;3;0,03;1;3;24;2;1;0;1;3,17805383;0,016438356;1;1;1_Entrenamiento;1;0,952069956;1;1;1;0,8;0,1;93361,2441
664;6;1;2;0,02;0;3;50;2;1;1;1;3,912023005;0,008219178;1;0;1_Entrenamiento;0;0,805191153;0;0,726219638;0;0,610169492;0,072621964;91099,25515
808;42;1;1;0,01;1;1;55;1;1;0;1;4,007333185;0,032876712;0;1;1_Entrenamiento;1;0,986297703;1;0,68400574;1;0,6;0,068400574;90750,48152
857;15;0;2;0,04;1;1;28;1;1;0;1;3,33220451;0,032876712;0;1;1_Entrenamiento;0;0,59248071;0;0,693720505;0;0,822033898;0,069372051;90830,74546
624;18;1;2;0,04;1;1;65;1;2;0;1;4,17438727;0,008219178;0;0;1_Entrenamiento;0;0,536831667;0;0,590404789;0;0,64028777;0,059040479;89977,14512
379;6;1;2;0,04;0;2;52;2;2;1;1;3,951243719;0,008219178;0;0;2_Comprobación;0;0,916271845;0;0,932618072;0;0,822033898;0,093261807;92804,53077
970;15;1;2;0,04;1;4;22;2;1;0;1;3,091042453;0,016438356;1;0;1_Entrenamiento;0;0,793982112;0;0,787310891;0;0,822033898;0,078731089;91603,99456
495;24;0;2;0,02;0;2;20;2;1;0;1;2,995732274;0,008219178;0;1;1_Entrenamiento;1;0,666027075;1;0,649557437;1;0,714285714;0,064955744;90465,86767
522;48;0;2;0,03;1;1;53;1;2;0;2;3,970291914;0,008219178;0;1;2_Comprobación;1;0,974723974;1;0,686503728;1;0,8;0,068650373;90771,12003
494;12;1;2;0,03;1;4;39;3;2;1;2;3,663561646;0;1;0;1_Entrenamiento;0;0,755872071;0;0,873120843;0;0,8;0,087312084;92312,96127
355;24;1;1;0,04;1;4;23;2;1;1;1;3,135494216;0,016438356;1;0;1_Entrenamiento;0;0,590864283;0;0,685715745;0;0,64028777;0,068571574;90764,60967
11;48;0;1;0,03;0;3;24;3;1;0;1;3,17805383;0,008219178;1;0;2_Comprobación;1;0,922502187;1;1;1;0,8;0,1;93361,2441
489;6;1;2;0,02;1;3;26;3;1;0;1;3,258096538;0,010958904;1;1;1_Entrenamiento;0;0,720202896;0;0,636950696;0;0,610169492;0,06369507;90361,71005
544;12;1;3;0,04;1;4;61;2;2;1;1;4,110873864;0,008219178;1;0;1_Entrenamiento;0;0,843520001;0;0,888224589;0;0,822033898;0,088822459;92437,74929
