row_id;account_check_status;duration_in_month;credit_history;purpose;credit_amount;savings;present_emp_since;installment_as_income_perc;personal_status_sex;other_debtors;present_res_since;property;age;other_installment_plans;housing;credits_this_bank;job;people_under_maintenance;telephone;foreign_worker;default;K-mean;Partición;predictive_TAN;$BP-default;predictive_Markow;score_default;predictive_Logistic;$LP-default;default_predictive;insurance_price
823;1;8;1;1;731;2;3;0,04;1;0;121,6666667;4;47;0;2;2;1;1;0;1;1;3;1_Entrenamiento;1;0,854454658;1;0,538461538;1;0,744576566;0,053846154;3,251538462
289;1;24;1;1;1024;2;1;0,04;0;0;121,6666667;4;48;1;2;1;0;1;0;1;2;1;2_Comprobación;0;0,812022713;1;0,6;0;0,750365006;0,06;3,27
289;1;24;1;1;1024;2;1;0,04;0;0;121,6666667;4;48;1;2;1;0;1;0;1;2;1;1_Entrenamiento;0;0,812022713;1;0,6;0;0,750365006;0,06;3,27
62;3;36;0;0;1953;2;3;0,04;1;0;121,6666667;1;61;0;1;1;0;1;1;1;2;2;1_Entrenamiento;0;0,818319356;0;0,5;0;0,61018695;0,05;3,24
62;3;36;0;0;1953;2;3;0,04;1;0;121,6666667;1;61;0;1;1;0;1;1;1;2;2;1_Entrenamiento;0;0,818319356;0;0,5;0;0,61018695;0,05;3,24
757;3;15;1;1;1271;1;2;0,03;1;0;121,6666667;1;39;0;1;2;0;1;1;1;2;3;2_Comprobación;1;0,819245942;0;0,8;1;0,753897946;0,08;3,33
757;3;15;1;1;1271;1;2;0,03;1;0;121,6666667;1;39;0;1;2;0;1;1;1;2;3;1_Entrenamiento;1;0,819245942;0;0,8;1;0,753897946;0,08;3,33
84;1;10;0;1;2315;2;3;0,03;1;0;121,6666667;4;52;0;2;1;1;1;0;1;1;2;2_Comprobación;1;0,77147786;1;0,538461538;1;0,663507904;0,053846154;3,251538462
328;3;36;0;1;4473;2;3;0,04;1;0;60,83333333;2;31;0;2;1;0;1;0;1;1;2;2_Comprobación;0;0,561028498;1;1;0;0,629819817;0,1;3,39
837;2;4;0;0;601;2;1;0,01;0;0;91,25;4;23;0;3;1;1;2;0;1;1;5;2_Comprobación;1;0,94813227;1;0,833333333;1;0,847810631;0,083333333;3,34
192;3;27;0;0;3915;2;2;0,04;1;0;60,83333333;2;36;0;2;1;0;2;1;1;2;2;1_Entrenamiento;0;0,535910301;0;0,8;0;0,652601002;0,08;3,33
192;3;27;0;0;3915;2;2;0,04;1;0;60,83333333;2;36;0;2;1;0;2;1;1;2;2;1_Entrenamiento;0;0,535910301;0;0,8;0;0,652601002;0,08;3,33
169;3;24;1;0;1935;2;3;0,04;1;0;121,6666667;4;31;0;2;2;0;1;1;1;2;3;2_Comprobación;1;0,530891411;1;0,571428571;1;0,697931565;0,057142857;3,261428571
169;3;24;1;0;1935;2;3;0,04;1;0;121,6666667;4;31;0;2;2;0;1;1;1;2;3;1_Entrenamiento;1;0,530891411;1;0,571428571;1;0,697931565;0,057142857;3,261428571
847;2;24;0;1;1249;2;1;0,04;0;0;60,83333333;4;28;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,516251687;1;0,571428571;1;0,659754116;0,057142857;3,261428571
407;1;15;0;1;1053;2;1;0,04;0;0;60,83333333;4;27;0;2;1;0;1;0;0;1;5;1_Entrenamiento;0;0,590394563;0;0,5;0;0,69339594;0,05;3,24
286;1;48;0;1;4788;2;3;0,04;1;0;91,25;3;26;0;2;1;0;2;0;1;1;2;1_Entrenamiento;0;0,980238864;0;0,8;0;0,829495315;0,08;3,33
771;1;36;1;1;8065;2;2;0,03;0;0;60,83333333;1;25;0;2;2;0;1;1;1;2;1;1_Entrenamiento;0;0,954257555;0;1;0;0,87563554;0,1;3,39
771;1;36;1;1;8065;2;2;0,03;0;0;60,83333333;1;25;0;2;2;0;1;1;1;2;1;1_Entrenamiento;0;0,954257555;0;1;0;0,87563554;0,1;3,39
315;1;36;0;0;2746;2;3;0,04;1;0;121,6666667;2;31;1;2;1;0;1;0;1;2;4;2_Comprobación;0;0,752666987;0;0,8;0;0,831153415;0,08;3,33
315;1;36;0;0;2746;2;3;0,04;1;0;121,6666667;2;31;1;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,752666987;0;0,8;0;0,831153415;0,08;3,33
198;3;24;0;1;2760;1;3;0,04;1;0;121,6666667;1;36;1;1;1;0;1;1;1;1;2;2_Comprobación;1;0,628100714;1;0,6;0;0,59704694;0,06;3,27
579;2;24;0;1;937;2;1;0,04;0;0;91,25;2;27;0;2;2;1;1;0;1;1;5;1_Entrenamiento;1;0,623400028;1;0,571428571;1;0,592911458;0,057142857;3,261428571
633;2;9;0;0;1980;2;1;0,02;0;1;60,83333333;2;19;0;3;2;0;1;0;1;2;5;2_Comprobación;1;0,717700102;1;0,833333333;1;0,700291166;0,083333333;3,34
633;2;9;0;0;1980;2;1;0,02;0;1;60,83333333;2;19;0;3;2;0;1;0;1;2;5;2_Comprobación;1;0,717700102;1;0,833333333;1;0,700291166;0,083333333;3,34
167;3;11;0;0;1577;3;1;0,04;0;0;30,41666667;4;20;0;2;1;0;1;0;1;1;5;2_Comprobación;0;0,60434366;1;1;1;0,518126853;0,1;3,39
77;3;11;1;1;4771;2;3;0,02;1;0;121,6666667;3;51;0;2;1;0;1;0;1;1;3;1_Entrenamiento;1;0,678434631;1;1;1;0,765203929;0,1;3,39
782;3;12;0;1;1410;2;2;0,02;1;0;60,83333333;4;31;0;2;1;1;1;1;1;1;2;2_Comprobación;1;0,857800561;1;0,612903226;1;0,689617183;0,061290323;3,273870968
61;3;15;1;1;1537;1;3;0,04;1;2;121,6666667;4;50;0;2;2;0;1;1;1;1;3;2_Comprobación;1;0,938674941;1;1;1;0,888477635;0,1;3,39
542;1;30;0;0;6350;1;3;0,04;1;0;121,6666667;3;31;0;2;1;0;1;0;1;2;2;1_Entrenamiento;0;0,732225353;0;1;0;0,597674112;0,1;3,39
542;1;30;0;0;6350;1;3;0,04;1;0;121,6666667;3;31;0;2;1;0;1;0;1;2;2;1_Entrenamiento;0;0,732225353;0;1;0;0,597674112;0,1;3,39
435;3;12;0;1;1484;1;2;0,02;0;0;30,41666667;4;25;0;2;1;0;1;1;1;2;5;1_Entrenamiento;1;0,840944447;0;0,8;1;0,756677194;0,08;3,33
435;3;12;0;1;1484;1;2;0,02;0;0;30,41666667;4;25;0;2;1;0;1;1;1;2;5;1_Entrenamiento;1;0,840944447;0;0,8;1;0,756677194;0,08;3,33
404;3;18;1;1;2899;1;3;0,04;1;0;121,6666667;2;43;0;2;1;0;2;0;1;1;3;1_Entrenamiento;1;0,838321582;1;1;1;0,818857678;0,1;3,39
406;2;24;1;1;2197;1;3;0,04;1;0;121,6666667;2;43;0;2;2;0;2;1;1;1;3;1_Entrenamiento;1;0,933806697;1;1;1;0,935953143;0,1;3,39
565;3;24;1;1;1553;3;3;0,03;0;0;60,83333333;3;23;0;3;2;0;1;1;1;1;1;1_Entrenamiento;1;0,635356766;1;1;1;0,574170513;0,1;3,39
884;3;24;0;0;4057;2;3;0,03;1;0;91,25;2;43;0;2;1;0;1;1;1;2;2;1_Entrenamiento;1;0,544900197;0;0,571428571;1;0,553748622;0,057142857;3,261428571
884;3;24;0;0;4057;2;3;0,03;1;0;91,25;2;43;0;2;1;0;1;1;1;2;2;2_Comprobación;1;0,544900197;0;0,571428571;1;0,553748622;0,057142857;3,261428571
382;2;22;0;1;1283;1;3;0,04;0;0;121,6666667;3;25;0;3;1;0;1;0;1;1;5;1_Entrenamiento;1;0,802151271;1;1;1;0,773099523;0,1;3,39
880;2;24;0;1;7814;2;3;0,03;1;0;91,25;2;38;0;2;1;0;1;1;1;1;2;2_Comprobación;1;0,886134822;1;1;1;0,754867845;0,1;3,39
491;3;27;0;0;8318;2;3;0,02;0;0;121,6666667;1;42;0;1;2;0;1;1;1;2;5;1_Entrenamiento;1;0,614324134;0;1;0;0,681491824;0,1;3,39
491;3;27;0;0;8318;2;3;0,02;0;0;121,6666667;1;42;0;1;2;0;1;1;1;2;5;2_Comprobación;1;0,614324134;0;1;0;0,681491824;0,1;3,39
63;3;48;0;0;14421;2;2;0,02;1;0;60,83333333;2;25;0;2;1;0;1;1;1;2;4;2_Comprobación;0;0,795412058;0;1;0;0,839770007;0,1;3,39
63;3;48;0;0;14421;2;2;0,02;1;0;60,83333333;2;25;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,795412058;0;1;0;0,839770007;0,1;3,39
659;3;18;1;0;6361;2;3;0,02;1;0;30,41666667;1;41;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,555719874;0;0,571428571;1;0,594925173;0,057142857;3,261428571
737;1;18;0;1;4380;3;2;0,03;1;0;121,6666667;2;35;0;2;1;1;2;1;1;1;2;1_Entrenamiento;1;0,735816175;1;1;0;0,544922473;0,1;3,39
843;2;24;0;0;1559;2;3;0,04;1;0;121,6666667;2;50;1;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,536369232;1;0,666666667;1;0,67728762;0,066666667;3,29
725;2;6;1;1;250;3;2;0,02;0;0;60,83333333;4;41;1;2;2;1;1;0;1;1;1;1_Entrenamiento;1;0,848248443;1;1;1;0,904149393;0,1;3,39
598;2;18;1;1;2775;2;3;0,02;1;0;60,83333333;3;31;1;2;2;0;1;0;1;2;3;1_Entrenamiento;1;0,62669867;1;0,666666667;1;0,817285346;0,066666667;3,29
598;2;18;1;1;2775;2;3;0,02;1;0;60,83333333;3;31;1;2;2;0;1;0;1;2;3;1_Entrenamiento;1;0,62669867;1;0,666666667;1;0,817285346;0,066666667;3,29
950;3;18;1;0;3590;2;1;0,03;0;0;91,25;2;40;0;2;3;1;2;1;1;1;1;1_Entrenamiento;1;0,502168714;0;0,666666667;0;0,512504029;0,066666667;3,29
457;1;12;0;1;3386;2;3;0,03;1;0;121,6666667;1;35;0;1;1;0;1;1;1;2;2;1_Entrenamiento;0;0,545277877;1;0,538461538;0;0,583390989;0,053846154;3,251538462
457;1;12;0;1;3386;2;3;0,03;1;0;121,6666667;1;35;0;1;1;0;1;1;1;2;2;2_Comprobación;0;0,545277877;1;0,538461538;0;0,583390989;0,053846154;3,251538462
691;3;15;0;1;2631;3;2;0,03;0;0;60,83333333;4;25;0;2;1;1;1;0;1;1;5;2_Comprobación;1;0,549742877;1;0,538461538;1;0,582240059;0,053846154;3,251538462
449;3;15;1;1;1512;3;2;0,03;0;0;91,25;3;61;1;2;2;0;1;0;1;2;1;1_Entrenamiento;0;0,677529095;0;0,666666667;1;0,506199954;0,066666667;3,29
449;3;15;1;1;1512;3;2;0,03;0;0;91,25;3;61;1;2;2;0;1;0;1;2;1;1_Entrenamiento;0;0,677529095;0;0,666666667;1;0,506199954;0,066666667;3,29
75;1;12;1;1;1526;2;3;0,04;1;0;121,6666667;1;66;0;1;2;0;1;0;1;1;3;1_Entrenamiento;0;0,618582056;1;0,538461538;1;0,587872497;0,053846154;3,251538462
533;2;24;0;1;1311;3;3;0,04;0;0;91,25;3;26;0;2;1;0;1;1;1;1;5;2_Comprobación;1;0,896508613;1;1;1;0,759591237;0,1;3,39
129;1;12;1;1;3499;2;2;0,03;0;1;60,83333333;4;29;0;2;2;0;1;0;1;2;1;1_Entrenamiento;1;0,741539141;1;0,625;1;0,502012514;0,0625;3,2775
129;1;12;1;1;3499;2;2;0,03;0;1;60,83333333;4;29;0;2;2;0;1;0;1;2;1;1_Entrenamiento;1;0,741539141;1;0,625;1;0,502012514;0,0625;3,2775
160;2;24;1;1;2872;3;3;0,03;1;0;121,6666667;4;36;0;2;1;0;2;1;1;1;3;1_Entrenamiento;1;0,954349308;1;1;1;0,942050007;0,1;3,39
401;3;18;1;0;1887;1;2;0,04;0;0;121,6666667;4;28;1;2;2;0;1;0;1;1;1;1_Entrenamiento;1;0,502652251;1;1;1;0,54517125;0,1;3,39
626;3;6;0;0;2116;2;2;0,02;1;0;60,83333333;4;41;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,857800561;1;0,612903226;1;0,729803748;0,061290323;3,273870968
375;1;48;0;0;7685;2;3;0,02;0;2;121,6666667;2;37;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,890717467;0;1;0;0,844403764;0,1;3,39
375;1;48;0;0;7685;2;3;0,02;0;2;121,6666667;2;37;0;3;1;0;1;0;1;2;4;1_Entrenamiento;0;0,890717467;0;1;0;0,844403764;0,1;3,39
827;2;18;0;0;4165;2;2;0,02;1;0;60,83333333;2;36;1;2;2;0;2;0;1;2;2;2_Comprobación;1;0,639330345;0;1;1;0,659728804;0,1;3,39
827;2;18;0;0;4165;2;2;0,02;1;0;60,83333333;2;36;1;2;2;0;2;0;1;2;2;2_Comprobación;1;0,639330345;0;1;1;0,659728804;0,1;3,39
653;3;36;1;1;8086;3;3;0,02;1;0;121,6666667;2;42;0;2;4;0;1;1;1;2;3;2_Comprobación;1;0,568935973;0;0,666666667;1;0,682101481;0,066666667;3,29
653;3;36;1;1;8086;3;3;0,02;1;0;121,6666667;2;42;0;2;4;0;1;1;1;2;3;1_Entrenamiento;1;0,568935973;0;0,666666667;1;0,682101481;0,066666667;3,29
818;1;36;0;1;15857;2;1;0,02;1;1;91,25;2;43;0;2;1;0;1;0;1;1;2;2_Comprobación;1;1;1;1;0;0,867568995;0,1;3,39
568;3;48;0;1;3979;1;3;0,04;1;0;30,41666667;2;41;0;2;2;0;2;1;1;1;2;1_Entrenamiento;1;0,891317446;1;1;1;0,514768505;0,1;3,39
798;2;24;1;1;717;1;3;0,04;0;0;121,6666667;2;54;0;2;2;0;1;1;1;1;1;2_Comprobación;1;0,922738529;1;1;1;0,925859322;0,1;3,39
262;1;18;1;1;5302;2;3;0,02;1;0;121,6666667;1;36;0;1;3;0;1;1;1;1;3;1_Entrenamiento;1;0,630075735;1;0,6;1;0,534786412;0,06;3,27
728;3;48;0;0;6416;2;3;0,04;0;0;91,25;1;59;0;3;1;0;1;0;1;2;5;2_Comprobación;0;0,946248714;0;1;0;0,885646827;0,1;3,39
728;3;48;0;0;6416;2;3;0,04;0;0;91,25;1;59;0;3;1;0;1;0;1;2;5;2_Comprobación;0;0,946248714;0;1;0;0,885646827;0,1;3,39
386;2;18;0;1;1126;1;1;0,04;0;0;60,83333333;4;21;0;3;1;0;1;1;1;1;5;2_Comprobación;1;0,61357444;1;1;1;0,774529747;0,1;3,39
722;1;12;0;1;1228;2;2;0,04;0;0;60,83333333;4;24;0;2;1;1;1;0;1;2;4;2_Comprobación;1;0,503645316;1;0,625;0;0,654319526;0,0625;3,2775
722;1;12;0;1;1228;2;2;0,04;0;0;60,83333333;4;24;0;2;1;1;1;0;1;2;4;1_Entrenamiento;1;0,503645316;1;0,625;0;0,654319526;0,0625;3,2775
906;1;21;0;1;3763;1;3;0,02;1;1;60,83333333;4;24;0;2;1;1;1;0;0;1;2;2_Comprobación;0;0,683711794;1;0,666666667;1;0,741544928;0,066666667;3,29
652;1;24;0;1;2303;2;3;0,04;1;1;30,41666667;4;45;0;2;1;0;1;0;1;2;2;2_Comprobación;0;0,703820962;0;0,526315789;0;0,510020395;0,052631579;3,247894737
652;1;24;0;1;2303;2;3;0,04;1;1;30,41666667;4;45;0;2;1;0;1;0;1;2;2;1_Entrenamiento;0;0,703820962;0;0,526315789;0;0,510020395;0,052631579;3,247894737
534;2;24;0;1;3105;1;1;0,04;1;0;60,83333333;2;25;0;2;2;0;1;0;1;1;2;1_Entrenamiento;1;0,792714822;1;1;1;0,792564909;0,1;3,39
417;1;18;1;1;8471;1;2;0,01;0;0;60,83333333;2;23;0;3;2;0;1;1;1;1;1;1_Entrenamiento;0;0,691365124;1;1;1;0,517400976;0,1;3,39
15;1;24;0;1;1282;3;2;0,04;0;0;60,83333333;2;32;0;2;1;1;1;0;1;2;5;2_Comprobación;1;0,648520371;0;0,666666667;0;0,682500606;0,066666667;3,29
15;1;24;0;1;1282;3;2;0,04;0;0;60,83333333;2;32;0;2;1;1;1;0;1;2;5;1_Entrenamiento;1;0,648520371;0;0,666666667;0;0,682500606;0,066666667;3,29
180;2;36;1;0;9572;2;1;0,01;1;0;30,41666667;2;28;0;2;2;0;1;0;1;2;3;2_Comprobación;1;0,56136264;0;1;1;0,74002884;0,1;3,39
180;2;36;1;0;9572;2;1;0,01;1;0;30,41666667;2;28;0;2;2;0;1;0;1;2;3;1_Entrenamiento;1;0,56136264;0;1;1;0,74002884;0,1;3,39
828;1;36;0;1;8335;1;3;0,03;1;0;121,6666667;1;47;0;1;1;0;1;0;1;2;2;2_Comprobación;0;0,908332117;0;1;0;0,627400505;0,1;3,39
828;1;36;0;1;8335;1;3;0,03;1;0;121,6666667;1;47;0;1;1;0;1;0;1;2;2;1_Entrenamiento;0;0,908332117;0;1;0;0,627400505;0,1;3,39
594;1;24;0;1;1358;1;3;0,04;1;0;91,25;2;40;1;2;1;0;1;1;1;2;2;1_Entrenamiento;0;0,71102283;0;0,8;0;0,569939722;0,08;3,33
594;1;24;0;1;1358;1;3;0,04;1;0;91,25;2;40;1;2;1;0;1;1;1;2;2;1_Entrenamiento;0;0,71102283;0;0,8;0;0,569939722;0,08;3,33
164;2;36;0;1;909;3;3;0,04;1;0;121,6666667;3;36;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,923531479;1;1;1;0,791704718;0,1;3,39
606;2;24;1;0;4526;2;2;0,03;1;0;60,83333333;4;74;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,617082313;1;1;1;0,893239822;0,1;3,39
225;2;36;0;1;2613;2;2;0,04;1;0;60,83333333;2;27;0;2;2;0;1;0;1;1;2;1_Entrenamiento;1;0,710059842;0;0,5;1;0,60574602;0,05;3,24
925;1;12;0;1;697;2;1;0,04;1;0;60,83333333;2;46;1;2;2;0;1;1;1;2;4;2_Comprobación;0;0,753863529;0;0,666666667;0;0,769030947;0,066666667;3,29
925;1;12;0;1;697;2;1;0,04;1;0;60,83333333;2;46;1;2;2;0;1;1;1;2;4;2_Comprobación;0;0,753863529;0;0,666666667;0;0,769030947;0,066666667;3,29
344;3;10;0;1;3949;2;1;0,01;1;2;30,41666667;3;37;0;2;1;1;2;0;1;1;2;2_Comprobación;0;0,586471564;1;1;1;0,580809134;0,1;3,39
697;2;12;1;1;926;2;1;0,01;0;0;60,83333333;3;38;0;2;1;1;1;0;1;1;1;1_Entrenamiento;1;0,938740792;1;0,833333333;1;0,875644482;0,083333333;3,34
174;1;21;1;1;3414;2;1;0,02;1;0;30,41666667;3;26;0;2;2;0;1;0;1;2;3;1_Entrenamiento;0;0,626099767;0;0,909090909;0;0,558965225;0,090909091;3,362727273
174;1;21;1;1;3414;2;1;0,02;1;0;30,41666667;3;26;0;2;2;0;1;0;1;2;3;1_Entrenamiento;0;0,626099767;0;0,909090909;0;0,558965225;0,090909091;3,362727273
398;3;12;0;1;1223;2;3;0,01;1;0;30,41666667;4;46;0;3;2;0;1;0;1;2;2;2_Comprobación;1;0,901186754;1;0,739130435;1;0,793121807;0,073913043;3,31173913
398;3;12;0;1;1223;2;3;0,01;1;0;30,41666667;4;46;0;3;2;0;1;0;1;2;2;1_Entrenamiento;1;0,901186754;1;0,739130435;1;0,793121807;0,073913043;3,31173913
464;2;18;0;0;1950;2;3;0,04;1;0;30,41666667;2;34;1;2;2;0;1;1;1;1;2;1_Entrenamiento;1;0,524491719;1;0,666666667;1;0,673474359;0,066666667;3,29
369;3;18;0;0;3001;2;3;0,02;0;0;121,6666667;4;40;0;3;1;0;1;0;1;1;5;1_Entrenamiento;0;0,602730667;1;0,571428571;1;0,577731161;0,057142857;3,261428571
912;3;30;0;1;2991;1;3;0,02;0;0;121,6666667;2;25;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,732106642;1;1;1;0,656862612;0,1;3,39
713;1;9;1;1;1138;2;2;0,04;1;0;121,6666667;4;25;0;2;2;1;1;0;1;1;3;1_Entrenamiento;1;0,758657738;1;0,625;1;0,590654092;0,0625;3,2775
717;2;18;0;1;1505;2;2;0,04;1;0;60,83333333;1;32;0;1;1;0;1;1;1;1;2;1_Entrenamiento;1;0,803448152;1;0,777777778;1;0,657500874;0,077777778;3,323333333
774;3;12;1;1;1480;3;1;0,02;1;0;121,6666667;1;66;1;1;3;1;1;0;1;1;3;1_Entrenamiento;1;1;0;0,857142857;1;0,613669745;0,085714286;3,347142857
636;2;24;0;1;1376;3;3;0,04;0;0;30,41666667;2;28;0;2;1;0;1;0;1;1;5;2_Comprobación;1;0,920314835;1;1;1;0,795642664;0,1;3,39
249;2;18;0;1;433;2;1;0,03;0;1;121,6666667;4;22;0;3;1;0;1;0;1;2;5;2_Comprobación;1;0,550440687;1;0,571428571;1;0,688536791;0,057142857;3,261428571
249;2;18;0;1;433;2;1;0,03;0;1;121,6666667;4;22;0;3;1;0;1;0;1;2;5;1_Entrenamiento;1;0,550440687;1;0,571428571;1;0,688536791;0,057142857;3,261428571
436;2;6;0;1;660;3;3;0,02;0;0;121,6666667;4;23;0;3;1;1;1;0;1;1;5;1_Entrenamiento;1;0,94864504;1;0,866666667;1;0,916501666;0,086666667;3,35
676;2;24;1;0;5150;2;3;0,04;1;0;121,6666667;2;33;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,876788477;1;1;1;0,825439271;0,1;3,39
349;3;9;1;1;1136;3;3;0,04;1;0;91,25;1;32;0;1;2;0;2;0;1;2;3;1_Entrenamiento;1;0,507112178;0;0,533333333;1;0,739985086;0,053333333;3,25
349;3;9;1;1;1136;3;3;0,04;1;0;91,25;1;32;0;1;2;0;2;0;1;2;3;2_Comprobación;1;0,507112178;0;0,533333333;1;0,739985086;0,053333333;3,25
73;3;42;1;0;5954;2;3;0,02;0;0;30,41666667;4;41;1;2;2;1;1;0;1;1;1;1_Entrenamiento;1;0,778008214;1;1;0;0,622185065;0,1;3,39
695;2;6;0;1;1236;3;2;0,02;1;0;121,6666667;3;50;0;3;1;0;1;0;1;1;2;1_Entrenamiento;1;0,881217722;1;0,8;1;0,885205492;0,08;3,33
856;2;10;0;1;894;1;3;0,04;0;0;91,25;3;40;0;2;1;0;1;1;1;1;5;1_Entrenamiento;1;0,877937345;1;1;1;0,885500683;0,1;3,39
229;1;24;0;0;3149;2;1;0,04;1;0;30,41666667;1;22;1;1;1;0;1;0;1;1;2;1_Entrenamiento;0;0,888236965;1;0,6;0;0,914532621;0,06;3,27
927;1;48;0;1;10297;2;3;0,04;1;0;121,6666667;1;39;1;1;3;0;2;1;1;2;4;1_Entrenamiento;0;0,95120251;0;1;0;0,947994112;0,1;3,39
927;1;48;0;1;10297;2;3;0,04;1;0;121,6666667;1;39;1;1;3;0;2;1;1;2;4;1_Entrenamiento;0;0,95120251;0;1;0;0,947994112;0,1;3,39
702;3;24;0;1;1377;3;3;0,04;0;0;60,83333333;1;47;0;1;1;0;1;1;1;1;5;1_Entrenamiento;1;0,57390819;1;1;0;0,537795446;0,1;3,39
29;1;60;1;0;6836;2;3;0,03;1;0;121,6666667;1;63;0;2;2;0;1;1;1;2;3;2_Comprobación;0;0,9543344;0;1;0;0,790322282;0,1;3,39
29;1;60;1;0;6836;2;3;0,03;1;0;121,6666667;1;63;0;2;2;0;1;1;1;2;3;1_Entrenamiento;0;0,9543344;0;1;0;0,790322282;0,1;3,39
569;1;48;0;1;6758;2;2;0,03;0;0;60,83333333;2;31;0;2;1;0;1;1;1;2;4;2_Comprobación;0;0,948575;0;1;0;0,886804672;0,1;3,39
569;1;48;0;1;6758;2;2;0,03;0;0;60,83333333;2;31;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,948575;0;1;0;0,886804672;0,1;3,39
330;1;24;1;1;6615;2;1;0,02;1;0;121,6666667;1;75;0;1;2;0;1;1;1;1;3;1_Entrenamiento;1;1;1;1;0;0,587655447;0,1;3,39
418;2;21;0;1;2782;3;3;0,01;0;0;60,83333333;2;31;1;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,882276741;1;0,714285714;1;0,80439588;0,071428571;3,304285714
535;3;21;1;1;2319;2;1;0,02;1;0;30,41666667;2;33;0;3;1;0;1;0;1;2;3;1_Entrenamiento;0;0,619276387;0;0,666666667;1;0,56237018;0,066666667;3,29
535;3;21;1;1;2319;2;1;0,02;1;0;30,41666667;2;33;0;3;1;0;1;0;1;2;3;2_Comprobación;0;0,619276387;0;0,666666667;1;0,56237018;0,066666667;3,29
56;3;12;0;1;6468;1;1;0,02;1;0;30,41666667;1;52;0;2;1;0;1;1;1;2;2;1_Entrenamiento;0;0,72480803;0;0,666666667;1;0,580686095;0,066666667;3,29
56;3;12;0;1;6468;1;1;0,02;1;0;30,41666667;1;52;0;2;1;0;1;1;1;2;2;1_Entrenamiento;0;0,72480803;0;0,666666667;1;0,580686095;0,066666667;3,29
682;2;15;1;1;1478;2;2;0,04;0;0;91,25;4;33;1;2;2;0;1;0;1;1;1;1_Entrenamiento;1;0,803129872;0;0,5;1;0,697972349;0,05;3,24
634;3;24;0;1;1355;2;1;0,03;0;0;121,6666667;2;25;0;2;1;1;1;1;1;2;5;2_Comprobación;0;0,730447362;0;0,666666667;0;0,663994039;0,066666667;3,29
634;3;24;0;1;1355;2;1;0,03;0;0;121,6666667;2;25;0;2;1;1;1;1;1;2;5;2_Comprobación;0;0,730447362;0;0,666666667;0;0,663994039;0,066666667;3,29
908;2;15;1;1;3594;2;1;0,01;0;0;60,83333333;3;46;0;2;2;1;1;0;1;1;1;1_Entrenamiento;1;0,923853412;1;0,833333333;1;0,847517579;0,083333333;3,34
729;3;24;1;0;1275;3;2;0,02;1;0;121,6666667;4;36;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,753485625;0;0,5;1;0,815180474;0,05;3,24
529;1;6;0;1;662;2;1;0,03;1;0;121,6666667;4;41;0;2;1;1;2;1;1;1;2;1_Entrenamiento;1;0,668829578;0;0,5;1;0,562442267;0,05;3,24
574;3;9;0;1;1082;2;3;0,04;1;0;121,6666667;2;27;0;2;2;1;1;0;1;1;2;1_Entrenamiento;1;0,649937471;1;0,739130435;1;0,612595983;0,073913043;3,31173913
470;3;24;0;1;3092;3;1;0,03;0;0;60,83333333;2;22;0;3;1;0;1;1;1;2;5;1_Entrenamiento;0;0,740451086;0;0,5;0;0,677863931;0,05;3,24
470;3;24;0;1;3092;3;1;0,03;0;0;60,83333333;2;22;0;3;1;0;1;1;1;2;5;2_Comprobación;0;0,740451086;0;0,5;0;0,677863931;0,05;3,24
628;2;42;1;0;4042;3;2;0,04;1;0;121,6666667;4;36;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,969283772;1;1;1;0,815380323;0,1;3,39
39;3;9;0;1;458;2;2;0,04;1;0;91,25;4;24;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,705752761;1;0,612903226;1;0,586474757;0,061290323;3,273870968
278;2;6;0;0;4611;2;1;0,01;0;0;121,6666667;3;32;0;2;1;0;1;0;1;2;5;1_Entrenamiento;1;0,743371546;0;1;1;0,77273108;0,1;3,39
278;2;6;0;0;4611;2;1;0,01;0;0;121,6666667;3;32;0;2;1;0;1;0;1;2;5;2_Comprobación;1;0,743371546;0;1;1;0,77273108;0,1;3,39
821;3;12;0;1;3016;2;2;0,03;0;0;30,41666667;2;24;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,526191028;1;0,612903226;0;0,590647202;0,061290323;3,273870968
176;1;12;0;0;2577;2;2;0,02;1;0;30,41666667;2;42;0;2;1;0;1;0;1;1;2;2_Comprobación;1;0,654210017;1;0,625;1;0,510420121;0,0625;3,2775
963;2;24;0;1;2397;3;3;0,03;1;0;60,83333333;2;35;1;2;2;0;1;1;1;2;2;1_Entrenamiento;1;0,814722359;1;0,714285714;1;0,775508494;0,071428571;3,304285714
